precision,recall
0.049,1.0
0.049004900490049,1.0
0.049009801960392,1.0
0.0490147044113234,1.0
0.0490196078431372,1.0
0.049024512256128,1.0
0.0490294176505903,1.0
0.0490343240268187,1.0
0.049039231385108,1.0
0.0490441397257531,1.0
0.049049049049049,1.0
0.0490539593552908,1.0
0.0490588706447737,1.0
0.0490637829177931,1.0
0.0490686961746445,1.0
0.0490736104156234,1.0
0.0490785256410256,1.0
0.0490834418511469,1.0
0.0490883590462833,1.0
0.0490932772267307,1.0
0.0490981963927855,1.0
0.0491031165447439,1.0
0.0491080376829023,1.0
0.0491129598075573,1.0
0.0491178829190056,1.0
0.0491228070175438,1.0
0.049127732103469,1.0
0.0491326581770781,1.0
0.0491375852386682,1.0
0.0491425132885367,1.0
0.0491474423269809,1.0
0.0491523723542983,1.0
0.0491573033707865,1.0
0.0491622353767432,1.0
0.0491671683724663,1.0
0.0491721023582538,1.0
0.0491770373344038,1.0
0.0491819733012144,1.0
0.0491869102589841,1.0
0.0491918482080112,1.0
0.0491967871485943,1.0
0.0492017270810322,1.0
0.0492066680056236,1.0
0.0492116099226674,1.0
0.0492165528324628,1.0
0.0492214967353088,1.0
0.0492264416315049,1.0
0.0492313875213503,1.0
0.0492363344051446,1.0
0.0492412822831876,1.0
0.0492462311557788,1.0
0.0492511810232184,1.0
0.0492561318858061,1.0
0.0492610837438423,1.0
0.0492660365976271,1.0
0.049270990447461,1.0
0.0492759452936444,1.0
0.0492809011364779,1.0
0.0492858579762623,1.0
0.0492908158132984,1.0
0.0492957746478873,1.0
0.04930073448033,1.0
0.0492050714429462,0.9979591836734694
0.0492100231458186,0.9979591836734694
0.0492149758454106,0.9979591836734694
0.0492199295420231,0.9979591836734694
0.0492248842359573,0.9979591836734694
0.0492298399275143,0.9979591836734694
0.0492347966169955,0.9979591836734694
0.0492397543047024,0.9979591836734694
0.0492447129909365,0.9979591836734694
0.0492496726759996,0.9979591836734694
0.0492546333601933,0.9979591836734694
0.0492595950438198,0.9979591836734694
0.0492645577271811,0.9979591836734694
0.0492695214105793,0.9979591836734694
0.0492744860943168,0.9979591836734694
0.0492794517786959,0.9979591836734694
0.0492844184640193,0.9979591836734694
0.0492893861505896,0.9979591836734694
0.0492943548387096,0.9979591836734694
0.0492993245286823,0.9979591836734694
0.0493042952208106,0.9979591836734694
0.0493092669153978,0.9979591836734694
0.049314239612747,0.9979591836734694
0.0493192133131618,0.9979591836734694
0.0493241880169457,0.9979591836734694
0.0493291637244023,0.9979591836734694
0.0493341404358353,0.9979591836734694
0.0493391181515487,0.9979591836734694
0.0493440968718466,0.9979591836734694
0.049349076597033,0.9979591836734694
0.0493540573274121,0.9979591836734694
0.0493590390632885,0.9979591836734694
0.0493640218049666,0.9979591836734694
0.0493690055527511,0.9979591836734694
0.0493739903069466,0.9979591836734694
0.0493789760678582,0.9979591836734694
0.0493839628357907,0.9979591836734694
0.0493889506110493,0.9979591836734694
0.0492929292929292,0.9959183673469388
0.0492979088796848,0.9959183673469388
0.0493028894726207,0.9959183673469388
0.049307871072042,0.9959183673469388
0.0493128536782538,0.9959183673469388
0.0493178372915613,0.9959183673469388
0.04932282191227,0.9959183673469388
0.0493278075406853,0.9959183673469388
0.0493327941771128,0.9959183673469388
0.0493377818218582,0.9959183673469388
0.0493427704752275,0.9959183673469388
0.0493477601375265,0.9959183673469388
0.0493527508090614,0.9959183673469388
0.0493577424901385,0.9959183673469388
0.0493627351810641,0.9959183673469388
0.0493677288821446,0.9959183673469388
0.0493727235936867,0.9959183673469388
0.0493777193159971,0.9959183673469388
0.0493827160493827,0.9959183673469388
0.0493877137941503,0.9959183673469388
0.0493927125506072,0.9959183673469388
0.0493977123190606,0.9959183673469388
0.0494027130998177,0.9959183673469388
0.0494077148931861,0.9959183673469388
0.0494127176994734,0.9959183673469388
0.0494177215189873,0.9959183673469388
0.0494227263520356,0.9959183673469388
0.0494277321989263,0.9959183673469388
0.0494327390599675,0.9959183673469388
0.0494377469354675,0.9959183673469388
0.0494427558257345,0.9959183673469388
0.0494477657310771,0.9959183673469388
0.0494527766518038,0.9959183673469388
0.0494577885882233,0.9959183673469388
0.0494628015406446,0.9959183673469388
0.0494678155093765,0.9959183673469388
0.0494728304947283,0.9959183673469388
0.049477846497009,0.9959183673469388
0.049482863516528,0.9959183673469388
0.0494878815535949,0.9959183673469388
0.0494929006085192,0.9959183673469388
0.0494979206816107,0.9959183673469388
0.0495029417731791,0.9959183673469388
0.0495079638835345,0.9959183673469388
0.049512987012987,0.9959183673469388
0.0495180111618467,0.9959183673469388
0.0495230363304241,0.9959183673469388
0.0494265705876382,0.9938775510204082
0.0494315874949248,0.9938775510204082
0.0494366054207694,0.9938775510204082
0.0494416243654822,0.9938775510204082
0.0494466443293735,0.9938775510204082
0.0494516653127538,0.9938775510204082
0.0494566873159337,0.9938775510204082
0.049461710339224,0.9938775510204082
0.0494667343829355,0.9938775510204082
0.0494717594473791,0.9938775510204082
0.049476785532866,0.9938775510204082
0.0494818126397073,0.9938775510204082
0.0494868407682146,0.9938775510204082
0.0494918699186991,0.9938775510204082
0.0494969000914727,0.9938775510204082
0.0495019312868469,0.9938775510204082
0.0495069635051336,0.9938775510204082
0.0495119967466449,0.9938775510204082
0.0495170310116929,0.9938775510204082
0.0495220663005897,0.9938775510204082
0.0495271026136479,0.9938775510204082
0.0495321399511798,0.9938775510204082
0.0495371783134981,0.9938775510204082
0.0495422177009155,0.9938775510204082
0.049547258113745,0.9938775510204082
0.0495522995522995,0.9938775510204082
0.0495573420168922,0.9938775510204082
0.0495623855078363,0.9938775510204082
0.0495674300254452,0.9938775510204082
0.0495724755700325,0.9938775510204082
0.0495775221419118,0.9938775510204082
0.0495825697413968,0.9938775510204082
0.0495876183688015,0.9938775510204082
0.0495926680244399,0.9938775510204082
0.0495977187086261,0.9938775510204082
0.0496027704216744,0.9938775510204082
0.0496078231638993,0.9938775510204082
0.0496128769356153,0.9938775510204082
0.049617931737137,0.9938775510204082
0.0496229875687792,0.9938775510204082
0.049628044430857,0.9938775510204082
0.0496331023236852,0.9938775510204082
0.0496381612475792,0.9938775510204082
0.0496432212028542,0.9938775510204082
0.0496482821898256,0.9938775510204082
0.0496533442088091,0.9938775510204082
0.0496584072601203,0.9938775510204082
0.049663471344075,0.9938775510204082
0.0496685364609892,0.9938775510204082
0.0496736026111791,0.9938775510204082
0.0496786697949607,0.9938775510204082
0.0496837380126504,0.9938775510204082
0.0496888072645648,0.9938775510204082
0.0496938775510204,0.9938775510204082
0.0496989488723339,0.9938775510204082
0.0497040212288222,0.9938775510204082
0.0497090946208022,0.9938775510204082
0.0497141690485912,0.9938775510204082
0.0497192445125063,0.9938775510204082
0.049724321012865,0.9938775510204082
0.0497293985499846,0.9938775510204082
0.049734477124183,0.9938775510204082
0.0497395567357777,0.9938775510204082
0.0497446373850868,0.9938775510204082
0.0497497190724282,0.9938775510204082
0.0497548017981201,0.9938775510204082
0.0497598855624808,0.9938775510204082
0.0497649703658287,0.9938775510204082
0.0497700562084823,0.9938775510204082
0.0497751430907604,0.9938775510204082
0.0497802310129817,0.9938775510204082
0.0497853199754651,0.9938775510204082
0.0497904099785298,0.9938775510204082
0.0497955010224948,0.9938775510204082
0.0498005931076797,0.9938775510204082
0.0498056862344037,0.9938775510204082
0.0498107804029866,0.9938775510204082
0.0498158756137479,0.9938775510204082
0.0498209718670076,0.9938775510204082
0.0498260691630857,0.9938775510204082
0.0498311675023022,0.9938775510204082
0.0498362668849774,0.9938775510204082
0.0498413673114317,0.9938775510204082
0.0498464687819856,0.9938775510204082
0.0498515712969597,0.9938775510204082
0.0498566748566748,0.9938775510204082
0.0498617794614518,0.9938775510204082
0.0498668851116117,0.9938775510204082
0.0498719918074756,0.9938775510204082
0.049877099549365,0.9938775510204082
0.0498822083376011,0.9938775510204082
0.0498873181725056,0.9938775510204082
0.0498924290544001,0.9938775510204082
0.0498975409836065,0.9938775510204082
0.0499026539604467,0.9938775510204082
0.0499077679852428,0.9938775510204082
0.0499128830583171,0.9938775510204082
